LAT,LON,YEAR,MO,DY,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS
39.75,32.75,2018,01,10,              0.26,-999,              1.06,              7.52,    0.71
39.75,32.75,2018,01,11,              0.54,-999,              2.26,              7.04,    1.97
39.75,32.75,2018,01,12,              0.43,-999,              1.80,              7.15,    3.59
39.75,32.75,2018,01,13,              0.58,-999,              2.46,              7.14,    3.90
39.75,32.75,2018,01,14,              0.18,-999,              0.75,              7.05,    0.01
39.75,32.75,2018,01,15,              0.43,-999,              1.84,              6.50,   -4.27
39.75,32.75,2018,01,16,              0.43,-999,              1.83,              6.36,   -2.37
39.75,32.75,2018,01,17,              0.54,-999,              2.33,              6.96,    0.30
39.75,32.75,2018,01,18,              0.15,-999,              0.67,              6.68,    0.73
39.75,32.75,2018,01,19,              0.68,              3.10,              3.01,              5.51,   -3.37
39.75,32.75,2018,01,20,-999,              3.07,              3.07,              5.37,   -2.08
39.75,32.75,2018,01,21,              0.64,-999,              2.89,              6.76,    1.29
39.75,32.75,2018,01,22,              0.26,-999,              1.19,              7.29,    1.79
39.75,32.75,2018,01,23,              0.32,-999,              1.45,              7.11,   -0.42
39.75,32.75,2018,01,24,              0.36,-999,              1.69,              6.61,   -3.01
39.75,32.75,2018,01,25,              0.67,              3.24,              3.14,              5.53,   -3.99
39.75,32.75,2018,01,26,              0.63,-999,              2.97,              6.18,   -3.25
39.75,32.75,2018,01,27,              0.31,-999,              1.50,              6.65,   -2.92
39.75,32.75,2018,01,28,              0.37,-999,              1.78,              6.85,   -2.63
39.75,32.75,2018,01,29,              0.69,              3.38,              3.37,              5.99,   -1.68
39.75,32.75,2018,01,30,              0.69,              3.43,              3.43,              5.53,   -0.86
39.75,32.75,2018,01,31,              0.71,              3.53,              3.53,              5.32,   -0.28
39.75,32.75,2018,02,01,              0.69,              3.47,              3.47,              5.30,    0.27
39.75,32.75,2018,02,02,              0.54,-999,              2.75,              6.45,    1.27
39.75,32.75,2018,02,03,              0.35,-999,              1.78,              6.86,    2.94
39.75,32.75,2018,02,04,              0.18,-999,              0.92,              7.26,    3.99
39.75,32.75,2018,02,05,              0.36,-999,              1.89,              7.11,    4.27
39.75,32.75,2018,02,06,               nan,-999,-999,              6.28,    3.48
39.75,32.75,2018,02,07,              0.68,              3.69,              3.67,              6.48,    4.31
39.75,32.75,2018,02,08,              0.43,-999,              2.33,              7.63,    7.52
39.75,32.75,2018,02,09,              0.67,-999,              3.65,              6.68,    4.51
39.75,32.75,2018,02,10,              0.35,-999,              1.93,              6.99,    4.01
39.75,32.75,2018,02,11,              0.57,-999,              3.22,              6.64,    6.60
39.75,32.75,2018,02,12,              0.58,-999,              3.29,              6.57,    4.12
39.75,32.75,2018,02,13,              0.56,-999,              3.21,              6.05,    1.06
39.75,32.75,2018,02,14,              0.69,              4.03,              3.99,              5.90,    3.00
39.75,32.75,2018,02,15,              0.52,-999,              3.01,              7.09,    3.89
39.75,32.75,2018,02,16,              0.58,-999,              3.41,              6.65,    4.23
39.75,32.75,2018,02,17,              0.69,              4.18,              4.09,              6.17,    4.16
39.75,32.75,2018,02,18,              0.72,              4.35,              4.34,              5.40,    1.87
39.75,32.75,2018,02,19,              0.71,-999,              4.32,              5.94,    1.89
39.75,32.75,2018,02,20,              0.56,-999,              3.41,              7.11,    3.62
39.75,32.75,2018,02,21,              0.45,-999,              2.81,              7.14,    4.89
39.75,32.75,2018,02,22,              0.64,-999,              4.01,              6.85,    5.33
39.75,32.75,2018,02,23,              0.64,-999,              4.06,              6.97,    6.24
39.75,32.75,2018,02,24,              0.68,              4.52,              4.37,              6.70,    6.32
39.75,32.75,2018,02,25,              0.43,-999,              2.76,              6.84,    2.45
39.75,32.75,2018,02,26,              0.49,-999,              3.17,              6.77,    2.77
39.75,32.75,2018,02,27,              0.60,-999,              3.94,              6.94,    5.20
39.75,32.75,2018,02,28,              0.33,-999,              2.20,              7.11,    4.15
39.75,32.75,2018,03,01,              0.53,-999,              3.59,              5.79,   -1.98
39.75,32.75,2018,03,02,              0.54,-999,              3.65,              6.94,    3.33
39.75,32.75,2018,03,03,              0.39,-999,              2.71,              7.33,    7.37
39.75,32.75,2018,03,04,              0.22,-999,              1.53,              7.38,    6.60
39.75,32.75,2018,03,05,              0.50,-999,              3.50,              7.24,    6.94
39.75,32.75,2018,03,06,              0.37,-999,              2.61,              7.34,    7.68
39.75,32.75,2018,03,07,              0.42,-999,              3.03,              7.40,    8.32
39.75,32.75,2018,03,08,              0.21,-999,              1.54,              7.72,    8.06
39.75,32.75,2018,03,09,              0.39,-999,              2.85,              7.07,    6.97
39.75,32.75,2018,03,10,              0.69,              5.17,              5.13,              6.19,    5.50
39.75,32.75,2018,03,11,              0.57,-999,              4.28,              6.50,    5.28
39.75,32.75,2018,03,12,              0.69,              5.25,              5.22,              6.35,    7.76
39.75,32.75,2018,03,13,              0.46,-999,              3.49,              7.59,    8.04
39.75,32.75,2018,03,14,              0.50,-999,              3.83,              7.16,    6.63
39.75,32.75,2018,03,15,              0.43,-999,              3.35,              7.13,    5.35
39.75,32.75,2018,03,16,              0.41,-999,              3.22,              7.29,    6.01
39.75,32.75,2018,03,17,              0.61,-999,              4.85,              6.98,    8.22
39.75,32.75,2018,03,18,              0.38,-999,              3.05,              7.69,   10.18
39.75,32.75,2018,03,19,              0.43,-999,              3.45,              7.45,   10.10
39.75,32.75,2018,03,20,              0.46,-999,              3.75,              7.08,    9.09
39.75,32.75,2018,03,21,              0.69,              5.80,              5.65,              6.35,    7.52
39.75,32.75,2018,03,22,              0.54,-999,              4.48,              7.61,    9.25
39.75,32.75,2018,03,23,              0.33,-999,              2.77,              8.01,   12.24
39.75,32.75,2018,03,24,              0.43,-999,              3.61,              7.36,    7.18
39.75,32.75,2018,03,25,              0.51,-999,              4.32,              7.08,    6.51
39.75,32.75,2018,03,26,              0.22,-999,              1.88,              7.63,    8.79
39.75,32.75,2018,03,27,              0.70,              6.11,              5.95,              6.41,    9.59
39.75,32.75,2018,03,28,              0.70,              6.12,              6.08,              6.84,   11.16
39.75,32.75,2018,03,29,              0.21,-999,              1.82,              7.66,    6.50
39.75,32.75,2018,03,30,              0.44,-999,              3.83,              7.00,    6.55
39.75,32.75,2018,03,31,              0.72,              6.38,              6.32,              6.41,    8.33
39.75,32.75,2018,04,01,              0.51,-999,              4.51,              7.24,   11.80
39.75,32.75,2018,04,02,              0.43,-999,              3.80,              6.73,    6.22
39.75,32.75,2018,04,03,              0.62,-999,              5.58,              5.96,    5.74
39.75,32.75,2018,04,04,              0.70,              6.35,              6.35,              6.00,    8.37
39.75,32.75,2018,04,05,              0.69,              6.34,              6.29,              6.44,   11.15
39.75,32.75,2018,04,06,              0.68,              6.42,              6.27,              6.56,   12.63
39.75,32.75,2018,04,07,              0.69,              6.48,              6.38,              6.73,   13.94
39.75,32.75,2018,04,08,              0.47,-999,              4.34,              7.44,   13.10
39.75,32.75,2018,04,09,              0.33,-999,              3.09,              7.67,   11.81
39.75,32.75,2018,04,10,              0.60,              6.38,              5.67,              7.26,   12.98
39.75,32.75,2018,04,11,              0.55,-999,              5.17,              7.71,   15.10
39.75,32.75,2018,04,12,              0.59,-999,              5.57,              7.93,   15.04
39.75,32.75,2018,04,13,              0.65,-999,              6.17,              7.24,   15.48
39.75,32.75,2018,04,14,              0.69,              6.72,              6.59,              7.20,   15.80
39.75,32.75,2018,04,15,              0.70,              6.84,              6.76,              6.54,   13.25
39.75,32.75,2018,04,16,              0.54,-999,              5.22,              7.31,   11.55
39.75,32.75,2018,04,17,              0.67,              6.96,              6.56,              6.72,   13.53
39.75,32.75,2018,04,18,              0.70,              6.96,              6.93,              6.90,   16.41
39.75,32.75,2018,04,19,              0.69,              6.94,              6.84,              6.87,   15.22
39.75,32.75,2018,04,20,              0.36,-999,              3.57,              7.12,    9.76
39.75,32.75,2018,04,21,              0.30,-999,              2.96,              6.92,    8.58
39.75,32.75,2018,04,22,              0.71,              7.18,              7.18,              6.20,   11.17
39.75,32.75,2018,04,23,              0.70,              7.17,              7.12,              6.63,   14.14
39.75,32.75,2018,04,24,              0.71,              7.25,              7.25,              6.57,   15.31
39.75,32.75,2018,04,25,              0.70,              7.28,              7.15,              6.80,   16.55
39.75,32.75,2018,04,26,              0.65,-999,              6.64,              7.33,   17.72
39.75,32.75,2018,04,27,              0.62,-999,              6.42,              7.66,   18.70
39.75,32.75,2018,04,28,              0.69,              7.28,              7.17,              7.22,   17.87
39.75,32.75,2018,04,29,              0.71,              7.39,              7.39,              6.86,   17.38
39.75,32.75,2018,04,30,              0.71,              7.46,              7.40,              6.87,   17.75
39.75,32.75,2018,05,01,              0.64,              7.50,              6.77,              7.61,   19.00
39.75,32.75,2018,05,02,              0.47,-999,              5.00,              7.98,   18.23
39.75,32.75,2018,05,03,              0.66,              7.45,              6.94,              7.65,   19.41
39.75,32.75,2018,05,04,              0.63,              7.48,              6.75,              8.19,   21.44
39.75,32.75,2018,05,05,              0.56,-999,              5.97,              8.56,   19.65
39.75,32.75,2018,05,06,              0.20,-999,              2.18,              8.36,   14.80
39.75,32.75,2018,05,07,              0.62,-999,              6.71,              7.82,   15.21
39.75,32.75,2018,05,08,              0.47,-999,              5.06,              8.00,   14.12
39.75,32.75,2018,05,09,              0.28,-999,              3.06,              8.32,   13.24
39.75,32.75,2018,05,10,              0.51,-999,              5.60,              7.86,   13.82
39.75,32.75,2018,05,11,              0.51,-999,              5.54,              7.96,   13.63
39.75,32.75,2018,05,12,              0.23,-999,              2.49,              8.16,   12.06
39.75,32.75,2018,05,13,              0.58,-999,              6.32,              7.35,   13.27
39.75,32.75,2018,05,14,              0.68,-999,              7.51,              6.92,   14.98
39.75,32.75,2018,05,15,              0.71,              7.86,              7.82,              7.10,   17.06
39.75,32.75,2018,05,16,              0.70,              7.79,              7.75,              7.86,   19.50
39.75,32.75,2018,05,17,              0.61,              7.71,              6.79,              8.52,   20.79
39.75,32.75,2018,05,18,              0.48,-999,              5.32,              8.71,   18.28
39.75,32.75,2018,05,19,              0.62,-999,              6.89,              8.66,   17.84
39.75,32.75,2018,05,20,              0.49,-999,              5.44,              8.23,   18.80
39.75,32.75,2018,05,21,              0.61,-999,              6.88,              8.12,   19.29
39.75,32.75,2018,05,22,              0.62,-999,              6.94,              8.44,   19.01
39.75,32.75,2018,05,23,              0.68,              7.98,              7.69,              7.93,   20.67
39.75,32.75,2018,05,24,              0.63,-999,              7.05,              8.31,   20.75
39.75,32.75,2018,05,25,              0.37,-999,              4.19,              8.49,   19.93
39.75,32.75,2018,05,26,              0.43,-999,              4.85,              8.52,   17.47
39.75,32.75,2018,05,27,              0.64,              8.00,              7.21,              8.02,   19.60
39.75,32.75,2018,05,28,              0.60,-999,              6.80,              8.28,   18.56
39.75,32.75,2018,05,29,              0.60,-999,              6.89,              8.27,   17.17
39.75,32.75,2018,05,30,              0.48,-999,              5.44,              8.45,   17.70
39.75,32.75,2018,05,31,              0.61,-999,              6.99,              8.07,   18.04
39.75,32.75,2018,06,01,              0.40,-999,              4.59,              8.60,   17.39
39.75,32.75,2018,06,02,              0.65,-999,              7.50,              7.57,   18.41
39.75,32.75,2018,06,03,              0.70,              8.38,              8.08,              7.44,   19.11
39.75,32.75,2018,06,04,              0.69,              8.45,              7.87,              7.34,   19.44
39.75,32.75,2018,06,05,              0.69,-999,              7.88,              7.90,   19.27
39.75,32.75,2018,06,06,              0.67,-999,              7.72,              8.32,   19.26
39.75,32.75,2018,06,07,              0.70,-999,              8.00,              8.35,   20.94
39.75,32.75,2018,06,08,              0.71,              8.29,              8.16,              8.01,   22.31
39.75,32.75,2018,06,09,              0.72,              8.38,              8.28,              7.82,   22.90
39.75,32.75,2018,06,10,              0.52,-999,              6.03,              8.71,   23.90
39.75,32.75,2018,06,11,              0.69,              8.25,              8.01,              8.39,   21.77
39.75,32.75,2018,06,12,              0.73,              8.53,              8.44,              7.34,   20.58
39.75,32.75,2018,06,13,              0.74,              8.54,              8.54,              7.35,   21.45
39.75,32.75,2018,06,14,              0.70,              8.46,              8.07,              8.18,   23.93
39.75,32.75,2018,06,15,              0.67,              8.32,              7.73,              8.56,   21.58
39.75,32.75,2018,06,16,              0.45,-999,              5.20,              8.61,   20.43
39.75,32.75,2018,06,17,              0.45,-999,              5.19,              8.40,   18.19
39.75,32.75,2018,06,18,              0.58,-999,              6.74,              8.33,   20.07
39.75,32.75,2018,06,19,              0.48,-999,              5.51,              8.72,   21.05
39.75,32.75,2018,06,20,              0.52,-999,              6.04,              8.79,   20.16
39.75,32.75,2018,06,21,              0.48,-999,              5.54,              8.69,   20.41
39.75,32.75,2018,06,22,              0.67,-999,              7.74,              8.32,   20.54
39.75,32.75,2018,06,23,              0.63,-999,              7.29,              8.29,   21.39
39.75,32.75,2018,06,24,              0.57,-999,              6.62,              8.54,   22.26
39.75,32.75,2018,06,25,              0.67,-999,              7.76,              8.51,   22.57
39.75,32.75,2018,06,26,              0.69,              8.28,              7.97,              8.44,   23.86
39.75,32.75,2018,06,27,              0.68,              8.33,              7.86,              8.41,   24.84
39.75,32.75,2018,06,28,              0.72,              8.46,              8.36,              7.93,   24.43
39.75,32.75,2018,06,29,              0.66,-999,              7.62,              8.03,   22.30
39.75,32.75,2018,06,30,              0.55,-999,              6.29,              8.26,   22.00
39.75,32.75,2018,07,01,              0.70,              8.34,              8.01,              8.18,   23.48
39.75,32.75,2018,07,02,              0.68,-999,              7.86,              8.42,   25.32
39.75,32.75,2018,07,03,              0.72,              8.43,              8.29,              8.00,   24.99
39.75,32.75,2018,07,04,              0.74,              8.50,              8.45,              7.57,   23.66
39.75,32.75,2018,07,05,              0.74,              8.44,              8.44,              7.53,   22.68
39.75,32.75,2018,07,06,              0.72,              8.39,              8.27,              7.74,   23.26
39.75,32.75,2018,07,07,              0.69,-999,              7.94,              8.10,   24.18
39.75,32.75,2018,07,08,              0.69,              8.24,              7.85,              8.57,   25.59
39.75,32.75,2018,07,09,              0.63,-999,              7.18,              8.76,   26.88
39.75,32.75,2018,07,10,              0.69,              8.23,              7.91,              8.58,   27.64
39.75,32.75,2018,07,11,              0.68,              8.21,              7.79,              8.74,   28.27
39.75,32.75,2018,07,12,              0.71,-999,              8.04,              8.67,   27.21
39.75,32.75,2018,07,13,              0.69,              8.25,              7.86,              8.45,   27.12
39.75,32.75,2018,07,14,              0.55,-999,              6.28,              8.88,   24.05
39.75,32.75,2018,07,15,              0.65,-999,              7.36,              8.33,   24.58
39.75,32.75,2018,07,16,              0.68,-999,              7.64,              8.10,   23.85
39.75,32.75,2018,07,17,              0.73,              8.25,              8.25,              7.60,   23.52
39.75,32.75,2018,07,18,              0.55,-999,              6.17,              8.72,   25.64
39.75,32.75,2018,07,19,              0.67,              8.04,              7.52,              8.38,   24.14
39.75,32.75,2018,07,20,              0.70,              7.98,              7.80,              8.28,   24.27
39.75,32.75,2018,07,21,              0.64,-999,              7.15,              8.63,   26.24
39.75,32.75,2018,07,22,              0.67,-999,              7.42,              8.57,   26.44
39.75,32.75,2018,07,23,              0.70,              7.97,              7.82,              8.53,   26.98
39.75,32.75,2018,07,24,              0.62,-999,              6.85,              8.90,   26.18
39.75,32.75,2018,07,25,              0.66,-999,              7.31,              8.50,   25.00
39.75,32.75,2018,07,26,              0.67,-999,              7.35,              9.00,   25.11
39.75,32.75,2018,07,27,              0.68,              7.81,              7.50,              8.82,   26.11
39.75,32.75,2018,07,28,              0.62,-999,              6.73,              8.96,   25.04
39.75,32.75,2018,07,29,              0.69,              7.77,              7.54,              8.46,   26.30
39.75,32.75,2018,07,30,              0.64,-999,              6.93,              9.03,   28.14
39.75,32.75,2018,07,31,              0.69,              7.61,              7.43,              9.34,   27.40
39.75,32.75,2018,08,01,              0.68,-999,              7.36,              9.07,   27.52
39.75,32.75,2018,08,02,              0.60,-999,              6.49,              9.29,   25.33
39.75,32.75,2018,08,03,              0.67,-999,              7.20,              9.07,   25.50
39.75,32.75,2018,08,04,              0.68,              7.56,              7.30,              8.63,   24.48
39.75,32.75,2018,08,05,              0.69,-999,              7.30,              8.63,   24.68
39.75,32.75,2018,08,06,              0.69,-999,              7.36,              8.71,   25.45
39.75,32.75,2018,08,07,              0.68,-999,              7.21,              8.88,   25.48
39.75,32.75,2018,08,08,              0.68,-999,              7.12,              8.53,   25.25
39.75,32.75,2018,08,09,              0.61,-999,              6.37,              8.60,   24.98
39.75,32.75,2018,08,10,              0.62,-999,              6.46,              8.43,   23.90
39.75,32.75,2018,08,11,              0.73,              7.65,              7.60,              7.22,   22.16
39.75,32.75,2018,08,12,              0.73,              7.62,              7.60,              7.27,   22.74
39.75,32.75,2018,08,13,              0.74,              7.63,              7.59,              7.21,   22.91
39.75,32.75,2018,08,14,              0.74,              7.55,              7.55,              7.29,   22.79
39.75,32.75,2018,08,15,              0.72,              7.49,              7.36,              7.55,   24.81
39.75,32.75,2018,08,16,              0.73,              7.38,              7.38,              7.88,   26.92
39.75,32.75,2018,08,17,              0.67,              7.26,              6.81,              8.60,   29.17
39.75,32.75,2018,08,18,              0.68,              7.11,              6.84,              8.85,   27.73
39.75,32.75,2018,08,19,              0.59,-999,              5.93,              8.59,   25.95
39.75,32.75,2018,08,20,              0.71,              7.17,              7.05,              7.85,   25.32
39.75,32.75,2018,08,21,              0.70,              7.08,              6.93,              8.24,   26.79
39.75,32.75,2018,08,22,              0.70,              7.02,              6.86,              8.32,   26.95
39.75,32.75,2018,08,23,              0.73,              7.15,              7.15,              7.72,   25.13
39.75,32.75,2018,08,24,              0.71,              6.99,              6.87,              8.12,   27.17
39.75,32.75,2018,08,25,              0.72,              6.98,              6.94,              8.21,   28.62
39.75,32.75,2018,08,26,              0.70,              6.94,              6.76,              8.51,   28.74
39.75,32.75,2018,08,27,              0.70,              6.81,              6.71,              8.84,   29.19
39.75,32.75,2018,08,28,              0.71,              6.79,              6.70,              8.66,   29.00
39.75,32.75,2018,08,29,              0.69,-999,              6.51,              8.82,   27.64
39.75,32.75,2018,08,30,              0.68,-999,              6.36,              8.72,   27.15
39.75,32.75,2018,08,31,              0.69,              6.63,              6.47,              8.37,   27.60
39.75,32.75,2018,09,01,              0.70,              6.67,              6.52,              8.39,   27.79
39.75,32.75,2018,09,02,              0.71,              6.63,              6.50,              8.13,   26.98
39.75,32.75,2018,09,03,              0.71,-999,              6.53,              7.83,   26.36
39.75,32.75,2018,09,04,              0.71,              6.56,              6.46,              8.07,   26.82
39.75,32.75,2018,09,05,              0.67,              6.37,              6.07,              8.86,   27.27
39.75,32.75,2018,09,06,              0.58,-999,              5.23,              8.51,   21.84
39.75,32.75,2018,09,07,              0.60,-999,              5.38,              8.05,   20.11
39.75,32.75,2018,09,08,              0.67,              6.34,              5.97,              7.83,   21.07
39.75,32.75,2018,09,09,              0.61,-999,              5.40,              8.39,   21.32
39.75,32.75,2018,09,10,              0.68,              6.20,              5.99,              7.90,   20.72
39.75,32.75,2018,09,11,              0.66,-999,              5.77,              7.62,   19.36
39.75,32.75,2018,09,12,              0.68,              6.15,              5.91,              7.76,   20.51
39.75,32.75,2018,09,13,              0.63,-999,              5.41,              8.30,   22.01
39.75,32.75,2018,09,14,              0.60,              5.94,              5.12,              8.12,   18.52
39.75,32.75,2018,09,15,              0.50,-999,              4.25,              8.35,   18.96
39.75,32.75,2018,09,16,              0.65,-999,              5.46,              7.88,   19.75
39.75,32.75,2018,09,17,              0.59,-999,              4.91,              8.12,   19.87
39.75,32.75,2018,09,18,              0.55,-999,              4.55,              8.06,   19.33
39.75,32.75,2018,09,19,              0.71,              5.89,              5.84,              7.04,   17.96
39.75,32.75,2018,09,20,              0.72,              5.89,              5.84,              6.89,   18.21
39.75,32.75,2018,09,21,              0.69,              5.72,              5.60,              7.37,   19.87
39.75,32.75,2018,09,22,              0.70,              5.66,              5.65,              7.36,   20.54
39.75,32.75,2018,09,23,              0.70,              5.67,              5.60,              7.27,   20.61
39.75,32.75,2018,09,24,              0.71,              5.57,              5.57,              7.51,   21.36
39.75,32.75,2018,09,25,              0.68,              5.43,              5.33,              7.63,   19.73
39.75,32.75,2018,09,26,              0.12,-999,              0.92,              8.52,   12.34
39.75,32.75,2018,09,27,              0.49,-999,              3.77,              7.99,   12.31
39.75,32.75,2018,09,28,              0.68,              5.24,              5.17,              7.53,   16.86
39.75,32.75,2018,09,29,              0.68,              5.22,              5.17,              7.78,   20.08
39.75,32.75,2018,09,30,              0.57,-999,              4.28,              8.46,   19.93
39.75,32.75,2018,10,01,              0.66,              5.06,              4.88,              8.36,   19.26
39.75,32.75,2018,10,02,              0.63,-999,              4.66,              7.67,   17.24
39.75,32.75,2018,10,03,              0.69,              5.05,              5.04,              7.43,   16.98
39.75,32.75,2018,10,04,              0.66,-999,              4.76,              7.59,   16.72
39.75,32.75,2018,10,05,              0.68,-999,              4.85,              6.75,   13.75
39.75,32.75,2018,10,06,              0.71,              5.06,              5.06,              6.30,   11.91
39.75,32.75,2018,10,07,              0.72,              5.07,              5.02,              6.20,   12.38
39.75,32.75,2018,10,08,              0.71,              4.92,              4.89,              6.76,   15.13
39.75,32.75,2018,10,09,              0.63,-999,              4.31,              7.59,   16.34
39.75,32.75,2018,10,10,              0.59,              4.62,              4.00,              7.82,   15.65
39.75,32.75,2018,10,11,              0.58,-999,              3.91,              7.67,   15.06
39.75,32.75,2018,10,12,              0.67,              4.54,              4.44,              7.68,   15.59
39.75,32.75,2018,10,13,              0.36,-999,              2.37,              8.19,   15.63
39.75,32.75,2018,10,14,              0.66,              4.44,              4.33,              7.46,   14.98
39.75,32.75,2018,10,15,              0.68,              4.42,              4.38,              7.33,   16.46
39.75,32.75,2018,10,16,              0.64,-999,              4.08,              8.02,   17.39
39.75,32.75,2018,10,17,              0.58,-999,              3.68,              8.10,   17.04
39.75,32.75,2018,10,18,              0.63,-999,              3.95,              7.92,   17.08
39.75,32.75,2018,10,19,              0.56,-999,              3.49,              8.26,   16.99
39.75,32.75,2018,10,20,              0.64,-999,              3.91,              7.99,   15.89
39.75,32.75,2018,10,21,              0.36,-999,              2.18,              7.91,   12.20
39.75,32.75,2018,10,22,              0.53,-999,              3.21,              7.52,   12.39
39.75,32.75,2018,10,23,              0.59,-999,              3.53,              7.53,   13.18
39.75,32.75,2018,10,24,              0.59,-999,              3.46,              7.93,   13.42
39.75,32.75,2018,10,25,              0.17,-999,              1.01,              7.22,    6.64
39.75,32.75,2018,10,26,              0.69,              4.00,              3.99,              5.72,    4.44
39.75,32.75,2018,10,27,              0.69,              3.94,              3.92,              5.93,    5.86
39.75,32.75,2018,10,28,              0.69,              3.93,              3.92,              6.04,    7.57
39.75,32.75,2018,10,29,              0.70,              3.90,              3.90,              6.06,    9.36
39.75,32.75,2018,10,30,              0.68,              3.84,              3.80,              6.26,   10.02
39.75,32.75,2018,10,31,              0.67,              3.71,              3.66,              6.66,   10.36
39.75,32.75,2018,11,01,              0.69,              3.75,              3.74,              6.50,   10.17
39.75,32.75,2018,11,02,              0.69,              3.71,              3.71,              6.41,   10.30
39.75,32.75,2018,11,03,              0.70,              3.74,              3.72,              5.98,    8.09
39.75,32.75,2018,11,04,              0.67,              3.55,              3.54,              6.46,    9.16
39.75,32.75,2018,11,05,              0.67,              3.61,              3.52,              6.17,    7.79
39.75,32.75,2018,11,06,              0.67,              3.46,              3.46,              6.35,    7.57
39.75,32.75,2018,11,07,              0.68,              3.49,              3.49,              5.94,    6.41
39.75,32.75,2018,11,08,              0.67,              3.40,              3.38,              6.15,    6.28
39.75,32.75,2018,11,09,              0.60,              3.33,              3.00,              6.65,    6.76
39.75,32.75,2018,11,10,              0.59,-999,              2.94,              6.74,    5.89
39.75,32.75,2018,11,11,              0.66,              3.27,              3.25,              6.12,    5.92
39.75,32.75,2018,11,12,              0.66,              3.25,              3.20,              6.11,    5.43
39.75,32.75,2018,11,13,              0.51,-999,              2.48,              6.74,    5.03
39.75,32.75,2018,11,14,              0.66,              3.23,              3.15,              5.66,    1.63
39.75,32.75,2018,11,15,               nan,-999,-999,              5.62,    0.49
39.75,32.75,2018,11,16,              0.40,-999,              1.88,              6.33,    0.97
39.75,32.75,2018,11,17,              0.29,-999,              1.32,              7.02,    1.34
39.75,32.75,2018,11,18,              0.45,-999,              2.05,              7.27,    4.34
39.75,32.75,2018,11,19,              0.63,              2.90,              2.87,              7.20,    7.68
39.75,32.75,2018,11,20,              0.60,-999,              2.70,              7.07,    8.78
39.75,32.75,2018,11,21,              0.26,-999,              1.15,              7.62,    7.60
39.75,32.75,2018,11,22,              0.56,-999,              2.48,              7.00,    7.64
39.75,32.75,2018,11,23,              0.24,-999,              1.04,              7.35,    4.75
39.75,32.75,2018,11,24,              0.65,              2.87,              2.81,              5.83,    0.99
39.75,32.75,2018,11,25,              0.51,-999,              2.20,              6.10,    0.81
39.75,32.75,2018,11,26,              0.44,-999,              1.89,              6.95,    5.05
39.75,32.75,2018,11,27,              0.35,-999,              1.48,              7.35,    7.67
39.75,32.75,2018,11,28,              0.12,-999,              0.49,              7.84,    8.60
39.75,32.75,2018,11,29,              0.24,-999,              1.01,              7.29,    5.98
39.75,32.75,2018,11,30,              0.08,-999,              0.32,              7.52,    4.94
39.75,32.75,2018,12,01,              0.39,-999,              1.60,              7.48,    3.53
39.75,32.75,2018,12,02,              0.47,-999,              1.91,              6.67,    1.46
39.75,32.75,2018,12,03,              0.39,-999,              1.60,              6.91,    3.73
39.75,32.75,2018,12,04,              0.29,-999,              1.16,              7.27,    5.18
39.75,32.75,2018,12,05,              0.46,-999,              1.86,              7.60,    5.48
39.75,32.75,2018,12,06,              0.18,-999,              0.70,              7.36,    2.75
39.75,32.75,2018,12,07,              0.50,-999,              1.98,              6.70,    0.07
39.75,32.75,2018,12,08,              0.67,              2.65,              2.64,              5.35,   -1.46
39.75,32.75,2018,12,09,              0.58,-999,              2.27,              6.19,    1.46
39.75,32.75,2018,12,10,              0.39,-999,              1.54,              7.26,    4.24
39.75,32.75,2018,12,11,              0.43,-999,              1.69,              6.84,    0.92
39.75,32.75,2018,12,12,              0.40,-999,              1.56,              6.61,   -0.91
39.75,32.75,2018,12,13,              0.62,              2.67,              2.38,              5.44,   -3.02
39.75,32.75,2018,12,14,              0.19,-999,              0.74,              7.10,   -0.18
39.75,32.75,2018,12,15,              0.61,-999,              2.34,              6.98,    2.17
39.75,32.75,2018,12,16,              0.44,-999,              1.69,              6.84,    2.30
39.75,32.75,2018,12,17,              0.31,-999,              1.18,              7.15,    3.62
39.75,32.75,2018,12,18,              0.55,-999,              2.10,              6.75,    3.43
39.75,32.75,2018,12,19,              0.35,-999,              1.34,              7.14,    2.66
39.75,32.75,2018,12,20,              0.39,-999,              1.48,              6.90,    0.45
39.75,32.75,2018,12,21,              0.31,-999,              1.17,              7.06,    0.53
39.75,32.75,2018,12,22,              0.67,              2.55,              2.55,              6.11,    1.37
39.75,32.75,2018,12,23,              0.40,-999,              1.52,              6.41,    0.15
39.75,32.75,2018,12,24,              0.57,-999,              2.17,              6.49,    1.70
39.75,32.75,2018,12,25,              0.14,-999,              0.54,              7.07,    0.64
39.75,32.75,2018,12,26,              0.21,-999,              0.81,              6.16,   -5.67
39.75,32.75,2018,12,27,              0.22,              2.65,              0.83,              5.08,   -8.37
39.75,32.75,2018,12,28,              0.24,-999,              0.91,              5.69,   -7.07
39.75,32.75,2018,12,29,              0.22,-999,              0.85,              5.46,   -6.28
39.75,32.75,2018,12,30,              0.23,-999,              0.87,              6.38,   -4.26
39.75,32.75,2018,12,31,              0.16,-999,              0.62,              6.49,   -5.96
39.75,32.75,2019,01,01,              0.34,-999,              1.34,              5.93,   -5.25
39.75,32.75,2019,01,02,              0.25,-999,              0.97,              6.85,   -1.15
